upstream_002
             x                       y                       z
   9.70171e-03             2.65153e-02             2.48300e-01
   9.54551e-03             2.48205e-02             2.48300e-01
   9.36217e-03             2.28280e-02             2.48300e-01
   9.15395e-03             2.05597e-02             2.48300e-01
   8.91317e-03             1.80435e-02             2.48300e-01
   8.63824e-03             1.53086e-02             2.48300e-01
   8.31947e-03             1.23891e-02             2.48300e-01
   7.94296e-03             9.32276e-03             2.48300e-01
   7.49445e-03             6.14929e-03             2.48300e-01
   6.96058e-03             2.90953e-03             2.48300e-01
   6.32983e-03            -3.55270e-04             2.48300e-01
   5.59298e-03            -3.60397e-03             2.48300e-01
   4.74273e-03            -6.79587e-03             2.48300e-01
   3.77555e-03            -9.89175e-03             2.48300e-01
   2.69655e-03            -1.28558e-02             2.48300e-01
   1.52664e-03            -1.56587e-02             2.48300e-01
   2.93573e-04            -1.82746e-02             2.48300e-01
  -9.72798e-04            -2.06803e-02             2.48300e-01
  -2.23783e-03            -2.28563e-02             2.48300e-01
  -3.53204e-03            -2.47641e-02             2.48300e-01
  -4.74270e-03            -2.64154e-02             2.48300e-01
  -5.91621e-03            -2.77724e-02             2.48300e-01
  -7.01587e-03            -2.88281e-02             2.48300e-01
  -7.96628e-03            -2.95920e-02             2.48300e-01
  -8.78682e-03            -3.00459e-02             2.48300e-01
  -9.96837e-03            -3.00187e-02             2.48300e-01
  -1.02799e-02            -2.95501e-02             2.48300e-01
  -1.05535e-02            -2.87329e-02             2.48300e-01
  -1.05745e-02            -2.76464e-02             2.48300e-01
  -1.04752e-02            -2.62585e-02             2.48300e-01
  -1.02446e-02            -2.45884e-02             2.48300e-01
  -9.87811e-03            -2.26567e-02             2.48300e-01
  -9.38913e-03            -2.04816e-02             2.48300e-01
  -8.78219e-03            -1.80870e-02             2.48300e-01
  -8.05957e-03            -1.55008e-02             2.48300e-01
  -7.21843e-03            -1.27547e-02             2.48300e-01
  -6.25861e-03            -9.88209e-03             2.48300e-01
  -5.17723e-03            -6.91877e-03             2.48300e-01
  -3.97794e-03            -3.89998e-03             2.48300e-01
  -2.68337e-03            -8.55621e-04             2.48300e-01
  -1.32276e-03             2.18595e-03             2.48300e-01
   7.12956e-05             5.19727e-03             2.48300e-01
   1.46525e-03             8.15142e-03             2.48300e-01
   2.82737e-03             1.10215e-02             2.48300e-01
   4.12552e-03             1.37818e-02             2.48300e-01
   5.32798e-03             1.64078e-02             2.48300e-01
   6.41116e-03             1.88744e-02             2.48300e-01
   7.36234e-03             2.11546e-02             2.48300e-01
   8.15383e-03             2.32293e-02             2.48300e-01
   8.78120e-03             2.50743e-02             2.48300e-01
   9.28710e-03             2.66530e-02             2.48300e-01
   9.57152e-03             2.79795e-02             2.48300e-01
   9.76885e-03             2.89934e-02             2.48300e-01
   9.90162e-03             2.96757e-02             2.48300e-01
   9.97106e-03             3.00178e-02             2.48300e-01

   9.23900e-03             2.92705e-02             2.67000e-01
   9.21830e-03             2.89244e-02             2.67000e-01
   9.17714e-03             2.82360e-02             2.67000e-01
   9.11596e-03             2.72128e-02             2.67000e-01
   9.03081e-03             2.58675e-02             2.67000e-01
   8.90372e-03             2.42207e-02             2.67000e-01
   8.75457e-03             2.22848e-02             2.67000e-01
   8.58527e-03             2.00808e-02             2.67000e-01
   8.38796e-03             1.76360e-02             2.67000e-01
   8.16066e-03             1.49784e-02             2.67000e-01
   7.89348e-03             1.21410e-02             2.67000e-01
   7.57241e-03             9.16036e-03             2.67000e-01
   7.18302e-03             6.07472e-03             2.67000e-01
   6.71176e-03             2.92352e-03             2.67000e-01
   6.14688e-03            -2.53373e-04             2.67000e-01
   5.47879e-03            -3.41617e-03             2.67000e-01
   4.69987e-03            -6.52550e-03             2.67000e-01
   3.80610e-03            -9.54334e-03             2.67000e-01
   2.80194e-03            -1.24349e-02             2.67000e-01
   1.70723e-03            -1.51714e-02             2.67000e-01
   5.48556e-04            -1.77274e-02             2.67000e-01
  -6.45472e-04            -2.00798e-02             2.67000e-01
  -1.84151e-03            -2.22094e-02             2.67000e-01
  -3.06974e-03            -2.40792e-02             2.67000e-01
  -4.22060e-03            -2.56989e-02             2.67000e-01
  -5.33965e-03            -2.70325e-02             2.67000e-01
  -6.39140e-03            -2.80728e-02             2.67000e-01
  -7.30255e-03            -2.88277e-02             2.67000e-01
  -8.09216e-03            -2.92799e-02             2.67000e-01
  -9.23900e-03            -2.92705e-02             2.67000e-01
  -9.54802e-03            -2.88204e-02             2.67000e-01
  -9.82526e-03            -2.80314e-02             2.67000e-01
  -9.86134e-03            -2.69775e-02             2.67000e-01
  -9.78504e-03            -2.56294e-02             2.67000e-01
  -9.58542e-03            -2.40056e-02             2.67000e-01
  -9.25765e-03            -2.21260e-02             2.67000e-01
  -8.81459e-03            -2.00085e-02             2.67000e-01
  -8.26024e-03            -1.76763e-02             2.67000e-01
  -7.59641e-03            -1.51565e-02             2.67000e-01
  -6.81989e-03            -1.24799e-02             2.67000e-01
  -5.93004e-03            -9.67876e-03             2.67000e-01
  -4.92356e-03            -6.78790e-03             2.67000e-01
  -3.80346e-03            -3.84150e-03             2.67000e-01
  -2.59129e-03            -8.68919e-04             2.67000e-01
  -1.31500e-03             2.10190e-03             2.67000e-01
  -5.82029e-06             5.04386e-03             2.67000e-01
   1.30408e-03             7.93035e-03             2.67000e-01
   2.58432e-03             1.07348e-02             2.67000e-01
   3.80406e-03             1.34318e-02             2.67000e-01
   4.93290e-03             1.59972e-02             2.67000e-01
   5.94830e-03             1.84060e-02             2.67000e-01
   6.83831e-03             2.06322e-02             2.67000e-01
   7.57634e-03             2.26567e-02             2.67000e-01
   8.15845e-03             2.44560e-02             2.67000e-01
   8.62654e-03             2.59951e-02             2.67000e-01
   8.88336e-03             2.72862e-02             2.67000e-01
   9.06020e-03             2.82729e-02             2.67000e-01
   9.17918e-03             2.89368e-02             2.67000e-01
   9.24154e-03             2.92697e-02             2.67000e-01

   8.60670e-03             2.85084e-02             2.85700e-01
   8.59084e-03             2.81724e-02             2.85700e-01
   8.55928e-03             2.75040e-02             2.85700e-01
   8.51238e-03             2.65106e-02             2.85700e-01
   8.44616e-03             2.52045e-02             2.85700e-01
   8.34290e-03             2.36054e-02             2.85700e-01
   8.22177e-03             2.17255e-02             2.85700e-01
   8.08435e-03             1.95853e-02             2.85700e-01
   7.92269e-03             1.72111e-02             2.85700e-01
   7.73453e-03             1.46301e-02             2.85700e-01
   7.50987e-03             1.18743e-02             2.85700e-01
   7.23467e-03             8.97881e-03             2.85700e-01
   6.89446e-03             5.98063e-03             2.85700e-01
   6.47564e-03             2.91785e-03             2.85700e-01
   5.96629e-03            -1.70992e-04             2.85700e-01
   5.35666e-03            -3.24742e-03             2.85700e-01
   4.63885e-03            -6.27332e-03             2.85700e-01
   3.80852e-03            -9.21187e-03             2.85700e-01
   2.86955e-03            -1.20293e-02             2.85700e-01
   1.84086e-03            -1.46973e-02             2.85700e-01
   7.47914e-04            -1.71910e-02             2.85700e-01
  -3.81806e-04            -1.94877e-02             2.85700e-01
  -1.51619e-03            -2.15682e-02             2.85700e-01
  -2.68496e-03            -2.33971e-02             2.85700e-01
  -3.78172e-03            -2.49824e-02             2.85700e-01
  -4.85111e-03            -2.62898e-02             2.85700e-01
  -5.85877e-03            -2.73117e-02             2.85700e-01
  -6.73351e-03            -2.80552e-02             2.85700e-01
  -7.49402e-03            -2.85035e-02             2.85700e-01
  -8.60670e-03            -2.85084e-02             2.85700e-01
  -8.91197e-03            -2.80754e-02             2.85700e-01
  -9.19053e-03            -2.73134e-02             2.85700e-01
  -9.23836e-03            -2.62914e-02             2.85700e-01
  -9.18074e-03            -2.49827e-02             2.85700e-01
  -9.00685e-03            -2.34049e-02             2.85700e-01
  -8.71175e-03            -2.15776e-02             2.85700e-01
  -8.30770e-03            -1.95179e-02             2.85700e-01
  -7.79830e-03            -1.72487e-02             2.85700e-01
  -7.18497e-03            -1.47961e-02             2.85700e-01
  -6.46422e-03            -1.21900e-02             2.85700e-01
  -5.63506e-03            -9.46173e-03             2.85700e-01
  -4.69383e-03            -6.64500e-03             2.85700e-01
  -3.64306e-03            -3.77300e-03             2.85700e-01
  -2.50328e-03            -8.74492e-04             2.85700e-01
  -1.30129e-03             2.02310e-03             2.85700e-01
  -6.70322e-05             4.89308e-03             2.85700e-01
   1.16860e-03             7.70927e-03             2.85700e-01
   2.37645e-03             1.04455e-02             2.85700e-01
   3.52693e-03             1.30768e-02             2.85700e-01
   4.59081e-03             1.55792e-02             2.85700e-01
   5.54656e-03             1.79285e-02             2.85700e-01
   6.38288e-03             2.00990e-02             2.85700e-01
   7.07422e-03             2.20719e-02             2.85700e-01
   7.61704e-03             2.38245e-02             2.85700e-01
   8.05241e-03             2.53233e-02             2.85700e-01
   8.28584e-03             2.65790e-02             2.85700e-01
   8.44539e-03             2.75384e-02             2.85700e-01
   8.55274e-03             2.81839e-02             2.85700e-01
   8.60911e-03             2.85077e-02             2.85700e-01

   8.03061e-03             2.77105e-02             3.04400e-01
   8.01886e-03             2.73848e-02             3.04400e-01
   7.99549e-03             2.67370e-02             3.04400e-01
   7.96076e-03             2.57742e-02             3.04400e-01
   7.91068e-03             2.45081e-02             3.04400e-01
   7.82788e-03             2.29579e-02             3.04400e-01
   7.73079e-03             2.11354e-02             3.04400e-01
   7.62073e-03             1.90606e-02             3.04400e-01
   7.48971e-03             1.67588e-02             3.04400e-01
   7.33524e-03             1.42565e-02             3.04400e-01
   7.14729e-03             1.15843e-02             3.04400e-01
   6.91189e-03             8.77628e-03             3.04400e-01
   6.61463e-03             5.86809e-03             3.04400e-01
   6.24189e-03             2.89648e-03             3.04400e-01
   5.78175e-03            -1.01353e-04             3.04400e-01
   5.22432e-03            -3.08824e-03             3.04400e-01
   4.56154e-03            -6.02735e-03             3.04400e-01
   3.78882e-03            -8.88305e-03             3.04400e-01
   2.90955e-03            -1.16226e-02             3.04400e-01
   1.94174e-03            -1.42183e-02             3.04400e-01
   9.09812e-04            -1.66459e-02             3.04400e-01
  -1.59865e-04            -1.88830e-02             3.04400e-01
  -1.23639e-03            -2.09108e-02             3.04400e-01
  -2.34894e-03            -2.26951e-02             3.04400e-01
  -3.39435e-03            -2.42427e-02             3.04400e-01
  -4.41624e-03            -2.55208e-02             3.04400e-01
  -5.38141e-03            -2.65217e-02             3.04400e-01
  -6.22081e-03            -2.72513e-02             3.04400e-01
  -6.95273e-03            -2.76938e-02             3.04400e-01
  -8.03061e-03            -2.77105e-02             3.04400e-01
  -8.33100e-03            -2.72944e-02             3.04400e-01
  -8.60907e-03            -2.65592e-02             3.04400e-01
  -8.66642e-03            -2.55697e-02             3.04400e-01
  -8.62471e-03            -2.43012e-02             3.04400e-01
  -8.47325e-03            -2.27708e-02             3.04400e-01
  -8.20706e-03            -2.09974e-02             3.04400e-01
  -7.83783e-03            -1.89977e-02             3.04400e-01
  -7.36880e-03            -1.67939e-02             3.04400e-01
  -6.80106e-03            -1.44113e-02             3.04400e-01
  -6.13092e-03            -1.18788e-02             3.04400e-01
  -5.35705e-03            -9.22688e-03             3.04400e-01
  -4.47558e-03            -6.48799e-03             3.04400e-01
  -3.48859e-03            -3.69440e-03             3.04400e-01
  -2.41566e-03            -8.74151e-04             3.04400e-01
  -1.28244e-03             1.94587e-03             3.04400e-01
  -1.17670e-04             4.73950e-03             3.04400e-01
   1.04902e-03             7.48102e-03             3.04400e-01
   2.18965e-03             1.01448e-02             3.04400e-01
   3.27582e-03             1.27063e-02             3.04400e-01
   4.27950e-03             1.51420e-02             3.04400e-01
   5.18007e-03             1.74282e-02             3.04400e-01
   5.96688e-03             1.95399e-02             3.04400e-01
   6.61536e-03             2.14587e-02             3.04400e-01
   7.12233e-03             2.31623e-02             3.04400e-01
   7.52795e-03             2.46190e-02             3.04400e-01
   7.74056e-03             2.58380e-02             3.04400e-01
   7.88478e-03             2.67691e-02             3.04400e-01
   7.98182e-03             2.73956e-02             3.04400e-01
   8.03287e-03             2.77099e-02             3.04400e-01

   7.50018e-03             2.68853e-02             3.23100e-01
   7.49197e-03             2.65701e-02             3.23100e-01
   7.47565e-03             2.59432e-02             3.23100e-01
   7.45139e-03             2.50114e-02             3.23100e-01
   7.41521e-03             2.37861e-02             3.23100e-01
   7.35014e-03             2.22856e-02             3.23100e-01
   7.27389e-03             2.05216e-02             3.23100e-01
   7.18754e-03             1.85133e-02             3.23100e-01
   7.08311e-03             1.62853e-02             3.23100e-01
   6.95794e-03             1.38630e-02             3.23100e-01
   6.80203e-03             1.12761e-02             3.23100e-01
   6.60153e-03             8.55729e-03             3.23100e-01
   6.34216e-03             5.74099e-03             3.23100e-01
   6.01038e-03             2.86261e-03             3.23100e-01
   5.59430e-03            -4.19841e-05             3.23100e-01
   5.08401e-03            -2.93693e-03             3.23100e-01
   4.47133e-03            -5.78669e-03             3.23100e-01
   3.75148e-03            -8.55681e-03             3.23100e-01
   2.92743e-03            -1.12156e-02             3.23100e-01
   2.01634e-03            -1.37361e-02             3.23100e-01
   1.04158e-03            -1.60946e-02             3.23100e-01
   2.84562e-05            -1.82692e-02             3.23100e-01
  -9.93322e-04            -2.02413e-02             3.23100e-01
  -2.05231e-03            -2.19782e-02             3.23100e-01
  -3.04865e-03            -2.34856e-02             3.23100e-01
  -4.02484e-03            -2.47319e-02             3.23100e-01
  -4.94885e-03            -2.57095e-02             3.23100e-01
  -5.75382e-03            -2.64235e-02             3.23100e-01
  -6.45759e-03            -2.68587e-02             3.23100e-01
  -7.50018e-03            -2.68853e-02             3.23100e-01
  -7.79482e-03            -2.64856e-02             3.23100e-01
  -8.07095e-03            -2.57771e-02             3.23100e-01
  -8.13603e-03            -2.48204e-02             3.23100e-01
  -8.10798e-03            -2.35928e-02             3.23100e-01
  -7.97630e-03            -2.21109e-02             3.23100e-01
  -7.73598e-03            -2.03927e-02             3.23100e-01
  -7.39818e-03            -1.84545e-02             3.23100e-01
  -6.96580e-03            -1.63180e-02             3.23100e-01
  -6.43967e-03            -1.40075e-02             3.23100e-01
  -5.81592e-03            -1.15512e-02             3.23100e-01
  -5.09299e-03            -8.97812e-03             3.23100e-01
  -4.26681e-03            -6.31995e-03             3.23100e-01
  -3.33908e-03            -3.60782e-03             3.23100e-01
  -2.32845e-03            -8.69087e-04             3.23100e-01
  -1.25951e-03             1.87002e-03             3.23100e-01
  -1.59794e-04             4.58390e-03             3.23100e-01
   9.42284e-04             7.24739e-03             3.23100e-01
   2.01991e-03             9.83542e-03             3.23100e-01
   3.04585e-03             1.23239e-02             3.23100e-01
   3.99320e-03             1.46900e-02             3.23100e-01
   4.84225e-03             1.69104e-02             3.23100e-01
   5.58294e-03             1.89609e-02             3.23100e-01
   6.19168e-03             2.08235e-02             3.23100e-01
   6.66561e-03             2.24766e-02             3.23100e-01
   7.04388e-03             2.38897e-02             3.23100e-01
   7.23774e-03             2.50710e-02             3.23100e-01
   7.36824e-03             2.59732e-02             3.23100e-01
   7.45604e-03             2.65802e-02             3.23100e-01
   7.50230e-03             2.68847e-02             3.23100e-01

   7.02108e-03             2.60479e-02             3.41800e-01
   7.01581e-03             2.57432e-02             3.41800e-01
   7.00535e-03             2.51371e-02             3.41800e-01
   6.98980e-03             2.42363e-02             3.41800e-01
   6.96521e-03             2.30518e-02             3.41800e-01
   6.91504e-03             2.16010e-02             3.41800e-01
   6.85629e-03             1.98955e-02             3.41800e-01
   6.78984e-03             1.79538e-02             3.41800e-01
   6.70778e-03             1.57995e-02             3.41800e-01
   6.60733e-03             1.34573e-02             3.41800e-01
   6.47856e-03             1.09558e-02             3.41800e-01
   6.30781e-03             8.32644e-03             3.41800e-01
   6.08098e-03             5.60233e-03             3.41800e-01
   5.78472e-03             2.81760e-03             3.41800e-01
   5.40719e-03             6.81494e-06             3.41800e-01
   4.93851e-03            -2.79544e-03             3.41800e-01
   4.37051e-03            -5.55489e-03             3.41800e-01
   3.69825e-03            -8.23827e-03             3.41800e-01
   2.92434e-03            -1.08149e-02             3.41800e-01
   2.06513e-03            -1.32587e-02             3.41800e-01
   1.14302e-03            -1.55464e-02             3.41800e-01
   1.82270e-04            -1.76567e-02             3.41800e-01
  -7.88560e-04            -1.95714e-02             3.41800e-01
  -1.79735e-03            -2.12591e-02             3.41800e-01
  -2.74752e-03            -2.27244e-02             3.41800e-01
  -3.68044e-03            -2.39372e-02             3.41800e-01
  -4.56521e-03            -2.48899e-02             3.41800e-01
  -5.33715e-03            -2.55868e-02             3.41800e-01
  -6.01366e-03            -2.60133e-02             3.41800e-01
  -7.02108e-03            -2.60479e-02             3.41800e-01
  -7.30923e-03            -2.56641e-02             3.41800e-01
  -7.58211e-03            -2.49817e-02             3.41800e-01
  -7.65311e-03            -2.40575e-02             3.41800e-01
  -7.63640e-03            -2.28709e-02             3.41800e-01
  -7.52169e-03            -2.14375e-02             3.41800e-01
  -7.30398e-03            -1.97748e-02             3.41800e-01
  -6.99391e-03            -1.78988e-02             3.41800e-01
  -6.59412e-03            -1.58302e-02             3.41800e-01
  -6.10520e-03            -1.35927e-02             3.41800e-01
  -5.52316e-03            -1.12133e-02             3.41800e-01
  -4.84626e-03            -8.72040e-03             3.41800e-01
  -4.07028e-03            -6.14431e-03             3.41800e-01
  -3.19662e-03            -3.51521e-03             3.41800e-01
  -2.24306e-03            -8.59688e-04             3.41800e-01
  -1.23315e-03             1.79668e-03             3.41800e-01
  -1.93272e-04             4.42893e-03             3.41800e-01
   8.49310e-04             7.01250e-03             3.41800e-01
   1.86890e-03             9.52293e-03             3.41800e-01
   2.83938e-03             1.19367e-02             3.41800e-01
   3.73494e-03             1.42316e-02             3.41800e-01
   4.53673e-03             1.63847e-02             3.41800e-01
   5.23522e-03             1.83728e-02             3.41800e-01
   5.80778e-03             2.01781e-02             3.41800e-01
   6.25182e-03             2.17798e-02             3.41800e-01
   6.60545e-03             2.31488e-02             3.41800e-01
   6.78281e-03             2.42921e-02             3.41800e-01
   6.90128e-03             2.51652e-02             3.41800e-01
   6.98100e-03             2.57526e-02             3.41800e-01
   7.02306e-03             2.60474e-02             3.41800e-01

   6.75289e-03             2.51765e-02             3.60500e-01
   6.74817e-03             2.48821e-02             3.60500e-01
   6.73878e-03             2.42965e-02             3.60500e-01
   6.72482e-03             2.34261e-02             3.60500e-01
   6.70248e-03             2.22815e-02             3.60500e-01
   6.65573e-03             2.08797e-02             3.60500e-01
   6.60100e-03             1.92317e-02             3.60500e-01
   6.53911e-03             1.73555e-02             3.60500e-01
   6.46239e-03             1.52739e-02             3.60500e-01
   6.36812e-03             1.30107e-02             3.60500e-01
   6.24668e-03             1.05935e-02             3.60500e-01
   6.08484e-03             8.05274e-03             3.60500e-01
   5.86892e-03             5.42036e-03             3.60500e-01
   5.58598e-03             2.72933e-03             3.60500e-01
   5.22455e-03             1.30304e-05             3.60500e-01
   4.77505e-03            -2.69514e-03             3.60500e-01
   4.22952e-03            -5.36206e-03             3.60500e-01
   3.58316e-03            -7.95562e-03             3.60500e-01
   2.83846e-03            -1.04462e-02             3.60500e-01
   2.01119e-03            -1.28084e-02             3.60500e-01
   1.12295e-03            -1.50200e-02             3.60500e-01
   1.97161e-04            -1.70601e-02             3.60500e-01
  -7.38596e-04            -1.89113e-02             3.60500e-01
  -1.71130e-03            -2.05432e-02             3.60500e-01
  -2.62764e-03            -2.19601e-02             3.60500e-01
  -3.52760e-03            -2.31331e-02             3.60500e-01
  -4.38135e-03            -2.40547e-02             3.60500e-01
  -5.12639e-03            -2.47289e-02             3.60500e-01
  -5.77953e-03            -2.51419e-02             3.60500e-01
  -6.75289e-03            -2.51765e-02             3.60500e-01
  -7.03177e-03            -2.48060e-02             3.60500e-01
  -7.29624e-03            -2.41469e-02             3.60500e-01
  -7.36595e-03            -2.32541e-02             3.60500e-01
  -7.35122e-03            -2.21075e-02             3.60500e-01
  -7.24208e-03            -2.07224e-02             3.60500e-01
  -7.03372e-03            -1.91156e-02             3.60500e-01
  -6.73636e-03            -1.73026e-02             3.60500e-01
  -6.35254e-03            -1.53034e-02             3.60500e-01
  -5.88279e-03            -1.31409e-02             3.60500e-01
  -5.32325e-03            -1.08412e-02             3.60500e-01
  -4.67218e-03            -8.43164e-03             3.60500e-01
  -3.92548e-03            -5.94163e-03             3.60500e-01
  -3.08446e-03            -3.40029e-03             3.60500e-01
  -2.16628e-03            -8.33326e-04             3.60500e-01
  -1.19364e-03             1.73453e-03             3.60500e-01
  -1.92023e-04             4.27912e-03             3.60500e-01
   8.12265e-04             6.77667e-03             3.60500e-01
   1.79442e-03             9.20352e-03             3.60500e-01
   2.72925e-03             1.15370e-02             3.60500e-01
   3.59182e-03             1.37554e-02             3.60500e-01
   4.36397e-03             1.58367e-02             3.60500e-01
   5.03650e-03             1.77585e-02             3.60500e-01
   5.58757e-03             1.95035e-02             3.60500e-01
   6.01471e-03             2.10516e-02             3.60500e-01
   6.35475e-03             2.23748e-02             3.60500e-01
   6.52476e-03             2.34797e-02             3.60500e-01
   6.63819e-03             2.43234e-02             3.60500e-01
   6.71452e-03             2.48911e-02             3.60500e-01
   6.75474e-03             2.51760e-02             3.60500e-01

   6.36027e-03             2.43166e-02             3.79200e-01
   6.35749e-03             2.40327e-02             3.79200e-01
   6.35195e-03             2.34680e-02             3.79200e-01
   6.34372e-03             2.26287e-02             3.79200e-01
   6.32905e-03             2.15249e-02             3.79200e-01
   6.29238e-03             2.01729e-02             3.79200e-01
   6.24950e-03             1.85835e-02             3.79200e-01
   6.20108e-03             1.67741e-02             3.79200e-01
   6.13960e-03             1.47665e-02             3.79200e-01
   6.06229e-03             1.25836e-02             3.79200e-01
   5.95970e-03             1.02521e-02             3.79200e-01
   5.81889e-03             7.80127e-03             3.79200e-01
   5.62650e-03             5.26174e-03             3.79200e-01
   5.36983e-03             2.66525e-03             3.79200e-01
   5.03763e-03             4.39226e-05             3.79200e-01
   4.62045e-03            -2.57009e-03             3.79200e-01
   4.11044e-03            -5.14491e-03             3.79200e-01
   3.50277e-03            -7.64960e-03             3.79200e-01
   2.79965e-03            -1.00555e-02             3.79200e-01
   2.01614e-03            -1.23383e-02             3.79200e-01
   1.17294e-03            -1.44761e-02             3.79200e-01
   2.92506e-04            -1.64488e-02             3.79200e-01
  -5.98675e-04            -1.82394e-02             3.79200e-01
  -1.52680e-03            -1.98188e-02             3.79200e-01
  -2.40186e-03            -2.11905e-02             3.79200e-01
  -3.26260e-03            -2.23270e-02             3.79200e-01
  -4.08028e-03            -2.32207e-02             3.79200e-01
  -4.79463e-03            -2.38753e-02             3.79200e-01
  -5.42194e-03            -2.42774e-02             3.79200e-01
  -6.36027e-03            -2.43166e-02             3.79200e-01
  -6.63140e-03            -2.39611e-02             3.79200e-01
  -6.89038e-03            -2.33272e-02             3.79200e-01
  -6.96295e-03            -2.24667e-02             3.79200e-01
  -6.95563e-03            -2.13610e-02             3.79200e-01
  -6.85871e-03            -2.00248e-02             3.79200e-01
  -6.66744e-03            -1.84742e-02             3.79200e-01
  -6.39160e-03            -1.67242e-02             3.79200e-01
  -6.03350e-03            -1.47942e-02             3.79200e-01
  -5.59353e-03            -1.27062e-02             3.79200e-01
  -5.06781e-03            -1.04854e-02             3.79200e-01
  -4.45449e-03            -8.15815e-03             3.79200e-01
  -3.74944e-03            -5.75271e-03             3.79200e-01
  -2.95374e-03            -3.29720e-03             3.79200e-01
  -2.08380e-03            -8.16526e-04             3.79200e-01
  -1.16136e-03             1.66533e-03             3.79200e-01
  -2.10840e-04             4.12493e-03             3.79200e-01
   7.42542e-04             6.53919e-03             3.79200e-01
   1.67501e-03             8.88515e-03             3.79200e-01
   2.56240e-03             1.11407e-02             3.79200e-01
   3.38081e-03             1.32850e-02             3.79200e-01
   4.11284e-03             1.52966e-02             3.79200e-01
   4.74979e-03             1.71537e-02             3.79200e-01
   5.27068e-03             1.88395e-02             3.79200e-01
   5.67325e-03             2.03349e-02             3.79200e-01
   5.99320e-03             2.16128e-02             3.79200e-01
   6.15049e-03             2.26792e-02             3.79200e-01
   6.25480e-03             2.34934e-02             3.79200e-01
   6.32499e-03             2.40412e-02             3.79200e-01
   6.36200e-03             2.43162e-02             3.79200e-01

   5.94436e-03             2.34567e-02             3.97900e-01
   5.94377e-03             2.31834e-02             3.97900e-01
   5.94259e-03             2.26397e-02             3.97900e-01
   5.94083e-03             2.18316e-02             3.97900e-01
   5.93482e-03             2.07689e-02             3.97900e-01
   5.90946e-03             1.94670e-02             3.97900e-01
   5.87986e-03             1.79366e-02             3.97900e-01
   5.84655e-03             1.61942e-02             3.97900e-01
   5.80212e-03             1.42610e-02             3.97900e-01
   5.74374e-03             1.21590e-02             3.97900e-01
   5.66212e-03             9.91370e-03             3.97900e-01
   5.54458e-03             7.55317e-03             3.97900e-01
   5.37803e-03             5.10691e-03             3.97900e-01
   5.15001e-03             2.60535e-03             3.97900e-01
   4.84947e-03             7.93194e-05             3.97900e-01
   4.46707e-03            -2.44030e-03             3.97900e-01
   3.99500e-03            -4.92286e-03             3.97900e-01
   3.42840e-03            -7.33862e-03             3.97900e-01
   2.76918e-03            -9.66003e-03             3.97900e-01
   2.03167e-03            -1.18634e-02             3.97900e-01
   1.23562e-03            -1.39277e-02             3.97900e-01
   4.02525e-04            -1.58334e-02             3.97900e-01
  -4.42264e-04            -1.75638e-02             3.97900e-01
  -1.32417e-03            -1.90911e-02             3.97900e-01
  -2.15652e-03            -2.04181e-02             3.97900e-01
  -2.97681e-03            -2.15185e-02             3.97900e-01
  -3.75744e-03            -2.23849e-02             3.97900e-01
  -4.44034e-03            -2.30204e-02             3.97900e-01
  -5.04130e-03            -2.34121e-02             3.97900e-01
  -5.94436e-03            -2.34567e-02             3.97900e-01
  -6.20799e-03            -2.31164e-02             3.97900e-01
  -6.46197e-03            -2.25081e-02             3.97900e-01
  -6.53817e-03            -2.16802e-02             3.97900e-01
  -6.53924e-03            -2.06157e-02             3.97900e-01
  -6.45576e-03            -1.93286e-02             3.97900e-01
  -6.28302e-03            -1.78344e-02             3.97900e-01
  -6.03033e-03            -1.61476e-02             3.97900e-01
  -5.69977e-03            -1.42869e-02             3.97900e-01
  -5.29156e-03            -1.22736e-02             3.97900e-01
  -4.80176e-03            -1.01317e-02             3.97900e-01
  -4.22842e-03            -7.88671e-03             3.97900e-01
  -3.56734e-03            -5.56577e-03             3.97900e-01
  -2.81937e-03            -3.19598e-03             3.97900e-01
  -2.00010e-03            -8.01400e-04             3.97900e-01
  -1.13030e-03             1.59470e-03             3.97900e-01
  -2.33303e-04             3.96958e-03             3.97900e-01
   6.66782e-04             6.30083e-03             3.97900e-01
   1.54724e-03             8.56617e-03             3.97900e-01
   2.38495e-03             1.07442e-02             3.97900e-01
   3.15709e-03             1.28145e-02             3.97900e-01
   3.84704e-03             1.47565e-02             3.97900e-01
   4.44658e-03             1.65490e-02             3.97900e-01
   4.93566e-03             1.81758e-02             3.97900e-01
   5.31222e-03             1.96184e-02             3.97900e-01
   5.61085e-03             2.08510e-02             3.97900e-01
   5.75443e-03             2.18788e-02             3.97900e-01
   5.84887e-03             2.26634e-02             3.97900e-01
   5.91241e-03             2.31913e-02             3.97900e-01
   5.94597e-03             2.34563e-02             3.97900e-01

   5.55068e-03             2.25970e-02             4.16600e-01
   5.55204e-03             2.23341e-02             4.16600e-01
   5.55473e-03             2.18113e-02             4.16600e-01
   5.55873e-03             2.10342e-02             4.16600e-01
   5.56044e-03             2.00123e-02             4.16600e-01
   5.54522e-03             1.87603e-02             4.16600e-01
   5.52754e-03             1.72885e-02             4.16600e-01
   5.50778e-03             1.56129e-02             4.16600e-01
   5.47867e-03             1.37537e-02             4.16600e-01
   5.43733e-03             1.17321e-02             4.16600e-01
   5.37466e-03             9.57250e-03             4.16600e-01
   5.27826e-03             7.30188e-03             4.16600e-01
